Lead_ID,Customer_Name,Age,Gender,Region,Industry,Revenue_Potential,Lead_Source,Stage,Time_Spent_in_Stage_Days,Engagement_Score,Converted,Preferred_Contact_Method,Competitor_Consideration,Marketing_Spend,Discount_Offered,Customer_Feedback
LEAD005356,Customer_5356,29,Female,East,Finance,11924.9,Referral,Interest,116,95.83,0,Email,0,6261.93,20.24,Positive
LEAD005357,Customer_5357,37,Male,Central,Retail,3085.7,Referral,Intent,67,33.28,0,None,0,2528.93,13.5,Positive
LEAD005358,Customer_5358,66,Female,West,Technology,35283.56,Referral,Awareness,25,97.58,0,In-Person,1,2987.44,27.63,No Feedback
LEAD005359,Customer_5359,68,Male,West,Travel,67430.73,SEO,Evaluation,9,47.99,0,In-Person,1,1934.72,3.55,Negative
LEAD005360,Customer_5360,41,Prefer Not to Say,West,Healthcare,45229.21,Email,Interest,46,90.73,0,In-Person,0,6641.61,24.92,Positive
LEAD005361,Customer_5361,26,Female,North,Healthcare,70975.77,Website,Intent,31,18.76,0,None,0,9600.01,2.23,Neutral
LEAD005362,Customer_5362,63,Female,South,Education,65589.03,Referral,Evaluation,100,4.61,0,None,0,1947.54,24.42,Neutral
LEAD005363,Customer_5363,52,Male,East,Travel,71177.85,Website,Awareness,21,17.8,0,Phone,0,3682.63,6.48,Negative
LEAD005364,Customer_5364,72,Male,North,Travel,85395.21,Email,Purchase,71,60.48,0,In-Person,0,859.48,9.2,Negative
LEAD005365,Customer_5365,69,Female,South,Travel,27313.54,SEO,Intent,43,96.45,0,Phone,0,9079.33,5.87,Neutral
LEAD005366,Customer_5366,48,Male,North,Travel,1228.55,SEO,Interest,84,4.04,0,In-Person,0,1133.69,12.38,Positive
LEAD005367,Customer_5367,62,Female,East,Finance,5442.06,Cold Call,Intent,37,65.35,0,None,0,2901.9,9.26,Positive
LEAD005368,Customer_5368,64,Female,North,Finance,22226.45,Email,Awareness,30,10.34,0,Email,0,1391.3,13.87,Negative
LEAD005369,Customer_5369,46,Male,West,Retail,11465.26,Event,Awareness,47,53.89,1,In-Person,0,9123.31,13.86,Negative
LEAD005370,Customer_5370,68,Female,East,Finance,28883.19,SEO,Intent,103,65.02,0,In-Person,0,7639.15,12.4,No Feedback
LEAD005371,Customer_5371,70,Female,South,Manufacturing,60454.53,Event,Awareness,34,55.9,0,Chat,0,9328.83,18.33,Negative
LEAD005372,Customer_5372,74,Female,North,Manufacturing,76747.84,SEO,Evaluation,110,54.66,0,None,0,518.66,19.15,No Feedback
LEAD005373,Customer_5373,46,Male,West,Travel,16052.43,Referral,Awareness,4,82.37,0,Phone,0,6122.45,11.81,Negative
LEAD005374,Customer_5374,21,Female,West,Manufacturing,57721.21,Event,Awareness,93,44.9,0,In-Person,0,7488.76,18.74,No Feedback
LEAD005375,Customer_5375,57,Female,West,Manufacturing,89724.9,Social Media,Intent,6,6.07,0,In-Person,0,6488.25,22.08,Negative
LEAD005376,Customer_5376,67,Female,North,Finance,74420.79,Referral,Evaluation,40,51.22,0,Chat,0,2192.95,1.71,Neutral
LEAD005377,Customer_5377,74,Female,Central,Finance,15941.27,Cold Call,Consideration,19,49.92,0,Phone,0,8475.14,26.79,No Feedback
LEAD005378,Customer_5378,31,Female,South,Retail,64476.5,Email,Evaluation,113,82.94,0,Email,0,7379.94,26.52,Positive
LEAD005379,Customer_5379,45,Female,South,Healthcare,48110.96,Referral,Interest,10,94.22,0,Chat,0,3628.0,3.89,Positive
LEAD005380,Customer_5380,50,Female,South,Travel,25439.7,Website,Intent,34,91.6,0,Phone,0,801.38,26.2,Negative
LEAD005381,Customer_5381,57,Female,South,Healthcare,52998.63,Referral,Awareness,105,86.16,1,In-Person,0,1562.95,2.72,Positive
LEAD005382,Customer_5382,25,Female,East,Retail,16562.71,Social Media,Purchase,16,42.84,0,In-Person,1,5390.91,1.02,Positive
LEAD005383,Customer_5383,68,Female,East,Finance,31979.56,Cold Call,Interest,67,20.24,0,None,0,8125.16,22.51,Neutral
LEAD005384,Customer_5384,18,Male,North,Finance,36209.98,Email,Evaluation,86,17.38,0,Chat,0,3182.58,9.13,Positive
LEAD005385,Customer_5385,21,Prefer Not to Say,South,Retail,33891.23,Referral,Awareness,16,77.36,0,Chat,0,7161.42,3.37,Positive
LEAD005386,Customer_5386,46,Other,West,Finance,9609.2,SEO,Awareness,31,95.28,0,Email,1,9602.71,4.8,Neutral
LEAD005387,Customer_5387,52,Female,North,Technology,41815.8,Website,Interest,81,75.84,1,Phone,1,589.68,18.87,Positive
LEAD005388,Customer_5388,35,Male,West,Finance,84338.44,Event,Awareness,119,79.25,1,None,0,686.91,25.68,Neutral
LEAD005389,Customer_5389,55,Female,West,Travel,83942.55,Referral,Awareness,101,96.45,0,Chat,0,462.99,17.55,Negative
LEAD005390,Customer_5390,68,Male,West,Finance,42366.95,Referral,Evaluation,23,93.56,0,Email,0,8968.58,11.35,Neutral
LEAD005391,Customer_5391,61,Male,West,Retail,1754.89,Referral,Purchase,38,11.78,0,Phone,0,4160.47,13.87,Negative
LEAD005392,Customer_5392,72,Male,South,Healthcare,58185.94,Event,Awareness,91,86.57,0,Email,0,3596.5,23.33,No Feedback
LEAD005393,Customer_5393,67,Male,South,Finance,59783.65,Website,Awareness,69,90.24,0,Phone,0,3745.52,0.33,Positive
LEAD005394,Customer_5394,53,Female,East,Technology,85714.47,Social Media,Interest,25,10.58,1,Phone,0,3278.04,24.19,Neutral
LEAD005395,Customer_5395,57,Male,Central,Travel,83896.9,Website,Awareness,75,88.41,0,Phone,0,691.87,7.93,Neutral
LEAD005396,Customer_5396,36,Male,South,Travel,77599.55,Event,Consideration,115,70.38,0,Email,0,8441.96,28.76,Positive
LEAD005397,Customer_5397,66,Female,Central,Technology,85747.92,Website,Evaluation,73,71.98,1,None,0,5767.35,9.79,Positive
LEAD005398,Customer_5398,38,Male,West,Technology,25255.84,Referral,Evaluation,69,96.34,1,In-Person,0,1276.37,5.46,Neutral
LEAD005399,Customer_5399,72,Male,West,Technology,56934.31,Cold Call,Consideration,52,37.92,0,None,0,3018.79,29.16,Positive
LEAD005400,Customer_5400,70,Male,West,Manufacturing,93424.6,Event,Consideration,88,74.72,0,In-Person,0,3736.53,4.58,Positive
LEAD005401,Customer_5401,33,Female,East,Travel,53305.24,Social Media,Interest,118,73.17,0,Email,0,5189.69,28.58,Neutral
LEAD005402,Customer_5402,23,Male,North,Healthcare,88962.29,Cold Call,Interest,80,76.54,1,Chat,0,8231.47,0.82,Negative
LEAD005403,Customer_5403,43,Female,East,Manufacturing,90745.5,Referral,Purchase,66,51.18,1,In-Person,0,8113.98,20.66,Neutral
LEAD005404,Customer_5404,18,Female,North,Travel,7500.81,Website,Intent,66,52.59,1,Chat,0,9240.07,21.59,Neutral
LEAD005405,Customer_5405,35,Female,East,Retail,91588.25,Social Media,Evaluation,84,86.5,0,In-Person,0,3956.96,9.74,No Feedback
LEAD005406,Customer_5406,60,Male,East,Travel,10567.33,Referral,Intent,68,21.74,1,In-Person,0,6573.17,2.24,Positive
LEAD005407,Customer_5407,18,Female,South,Travel,40512.79,SEO,Purchase,34,61.72,0,Phone,1,7357.73,4.45,Positive
LEAD005408,Customer_5408,44,Male,North,Travel,75316.5,Cold Call,Intent,118,51.5,0,In-Person,1,3382.09,27.34,Positive
LEAD005409,Customer_5409,36,Female,West,Travel,7532.07,Email,Interest,72,41.48,0,In-Person,0,3118.32,1.83,Positive
LEAD005410,Customer_5410,52,Male,West,Finance,39839.26,Website,Purchase,66,89.03,0,In-Person,0,4683.56,28.01,Negative
LEAD005411,Customer_5411,43,Male,East,Finance,23844.66,Referral,Purchase,15,4.63,0,None,0,9580.35,15.97,Positive
LEAD005412,Customer_5412,69,Male,East,Manufacturing,70719.48,Email,Awareness,106,35.71,1,Phone,0,5602.57,27.79,No Feedback
LEAD005413,Customer_5413,32,Male,South,Travel,86966.23,Website,Awareness,72,72.85,0,None,0,1965.55,4.75,Positive
LEAD005414,Customer_5414,23,Female,West,Healthcare,76866.1,Event,Interest,116,45.26,0,None,0,6637.2,14.55,Positive
LEAD005415,Customer_5415,48,Male,South,Travel,55179.29,Event,Intent,88,78.88,1,Email,0,181.58,17.13,Neutral
LEAD005416,Customer_5416,51,Male,East,Education,84419.7,SEO,Intent,64,49.34,0,Phone,1,5805.43,11.35,Neutral
LEAD005417,Customer_5417,66,Female,South,Education,85659.02,Email,Consideration,109,14.88,0,Chat,0,2617.89,26.57,Positive
LEAD005418,Customer_5418,63,Female,East,Healthcare,49825.7,Referral,Intent,33,63.72,0,Phone,0,5986.9,7.07,Neutral
LEAD005419,Customer_5419,34,Male,East,Education,85564.03,SEO,Evaluation,93,33.51,0,Phone,0,683.28,27.19,Positive
LEAD005420,Customer_5420,20,Female,South,Healthcare,89263.99,Social Media,Awareness,1,16.01,0,Phone,1,9420.66,11.11,Negative
LEAD005421,Customer_5421,60,Male,South,Manufacturing,1344.09,Website,Awareness,90,61.37,0,Phone,0,5284.6,28.22,Neutral
LEAD005422,Customer_5422,37,Female,West,Retail,88089.23,Referral,Interest,48,84.55,0,Phone,0,4034.15,5.06,Negative
LEAD005423,Customer_5423,19,Male,North,Finance,6018.97,Cold Call,Consideration,68,43.48,0,Chat,0,1476.51,6.15,Neutral
LEAD005424,Customer_5424,54,Male,South,Travel,30282.4,SEO,Intent,2,30.15,0,Email,0,451.89,9.36,Negative
LEAD005425,Customer_5425,70,Female,West,Manufacturing,55657.88,Referral,Awareness,88,95.65,0,None,0,792.67,24.9,Positive
LEAD005426,Customer_5426,26,Prefer Not to Say,North,Manufacturing,24810.93,Cold Call,Interest,5,69.05,0,Email,0,8394.65,8.07,Neutral
LEAD005427,Customer_5427,40,Prefer Not to Say,North,Education,87638.4,Referral,Interest,70,38.12,0,None,0,3963.53,10.1,Negative
LEAD005428,Customer_5428,50,Female,South,Travel,78932.19,Social Media,Awareness,57,29.94,0,Phone,0,7611.93,1.46,Positive
LEAD005429,Customer_5429,64,Male,Central,Healthcare,48680.79,Social Media,Interest,119,14.08,0,In-Person,0,6023.24,5.72,Positive
LEAD005430,Customer_5430,56,Male,North,Manufacturing,83808.48,Cold Call,Purchase,95,46.4,0,None,0,5717.6,24.86,Neutral
LEAD005431,Customer_5431,48,Male,Central,Manufacturing,81844.87,Social Media,Awareness,27,33.56,0,None,0,2641.25,18.78,Positive
LEAD005432,Customer_5432,36,Male,East,Technology,33273.86,Social Media,Awareness,49,99.55,0,None,0,862.33,8.96,Positive
LEAD005433,Customer_5433,59,Female,North,Healthcare,6928.53,Cold Call,Awareness,32,41.62,1,None,0,5869.11,14.21,Negative
LEAD005434,Customer_5434,68,Female,West,Retail,59426.59,Website,Interest,95,16.83,0,Chat,0,2676.49,17.08,No Feedback
LEAD005435,Customer_5435,21,Female,North,Finance,78651.23,SEO,Interest,17,28.15,0,Phone,0,9361.82,3.94,Positive
LEAD005436,Customer_5436,64,Female,East,Retail,92747.62,Referral,Interest,36,0.49,0,Chat,0,7342.29,6.76,Negative
LEAD005437,Customer_5437,51,Male,East,Healthcare,4190.32,Social Media,Intent,17,55.94,0,None,0,867.72,17.12,Positive
LEAD005438,Customer_5438,74,Male,West,Retail,40712.15,Email,Intent,62,89.07,0,In-Person,0,6510.14,19.03,No Feedback
LEAD005439,Customer_5439,71,Female,South,Manufacturing,68516.99,Website,Intent,117,59.24,1,Email,0,112.2,14.14,Negative
LEAD005440,Customer_5440,32,Female,South,Retail,46059.18,Social Media,Consideration,107,8.45,0,In-Person,0,437.55,29.11,Neutral
LEAD005441,Customer_5441,46,Male,West,Technology,22805.69,Email,Consideration,15,77.51,0,Chat,0,5039.44,13.27,Negative
LEAD005442,Customer_5442,60,Male,South,Healthcare,59669.81,Referral,Awareness,97,16.96,0,Email,1,8719.02,25.0,No Feedback
LEAD005443,Customer_5443,71,Other,East,Travel,87834.43,SEO,Consideration,86,27.38,1,Email,1,7763.43,17.75,Negative
LEAD005444,Customer_5444,74,Prefer Not to Say,East,Travel,94486.77,Social Media,Awareness,14,20.22,1,Email,0,546.45,29.88,Positive
LEAD005445,Customer_5445,67,Female,North,Manufacturing,99270.41,Event,Consideration,90,94.5,1,Chat,0,4645.91,8.07,Positive
LEAD005446,Customer_5446,23,Male,South,Retail,38765.17,Email,Purchase,79,50.33,0,In-Person,0,6617.33,17.65,Positive
LEAD005447,Customer_5447,63,Female,North,Manufacturing,20682.56,Event,Interest,117,73.59,0,Chat,0,2585.69,21.94,Neutral
LEAD005448,Customer_5448,58,Male,North,Travel,80736.98,Email,Awareness,61,80.1,1,Email,0,3035.92,18.26,Negative
LEAD005449,Customer_5449,24,Female,West,Travel,68967.36,Social Media,Awareness,66,52.48,0,Chat,1,1002.18,1.84,Positive
LEAD005450,Customer_5450,44,Male,Central,Technology,75471.9,Referral,Awareness,28,66.12,0,Email,0,8918.14,26.75,Negative
LEAD005451,Customer_5451,42,Female,North,Manufacturing,36707.23,Social Media,Consideration,76,28.65,0,None,0,439.34,10.52,Positive
LEAD005452,Customer_5452,18,Male,South,Finance,22711.21,Social Media,Awareness,60,97.7,0,Chat,0,7465.78,16.93,Positive
LEAD005453,Customer_5453,26,Female,Central,Education,77965.11,Event,Interest,6,16.47,0,In-Person,1,3387.67,2.81,Positive
LEAD005454,Customer_5454,39,Female,West,Education,44796.25,Referral,Awareness,104,6.53,0,Phone,0,8856.57,0.57,Neutral
LEAD005455,Customer_5455,39,Female,North,Technology,69009.68,Website,Interest,42,33.98,0,Phone,1,3130.17,23.33,Neutral
LEAD005456,Customer_5456,70,Male,North,Technology,87294.29,Cold Call,Consideration,4,95.48,0,None,0,9309.42,9.93,Neutral
LEAD005457,Customer_5457,19,Male,West,Healthcare,34770.8,Social Media,Evaluation,76,47.99,0,Chat,0,3194.47,9.59,Positive
LEAD005458,Customer_5458,23,Female,West,Healthcare,76892.87,SEO,Awareness,9,6.99,1,In-Person,0,2483.45,7.77,Positive
LEAD005459,Customer_5459,66,Male,West,Healthcare,45571.97,Website,Intent,18,68.88,0,In-Person,0,8326.26,15.6,Neutral
LEAD005460,Customer_5460,46,Female,West,Finance,61998.28,Email,Consideration,4,98.97,0,None,0,2067.23,12.24,Positive
LEAD005461,Customer_5461,18,Male,Central,Manufacturing,82910.96,SEO,Evaluation,5,0.49,0,Chat,1,2078.58,8.85,Positive
LEAD005462,Customer_5462,72,Male,East,Finance,30216.37,Cold Call,Intent,92,47.64,0,Chat,0,1146.02,16.54,Neutral
LEAD005463,Customer_5463,34,Female,South,Retail,83930.48,SEO,Interest,105,79.48,1,In-Person,0,2665.48,23.07,Neutral
LEAD005464,Customer_5464,64,Prefer Not to Say,North,Retail,20939.57,Website,Intent,63,45.06,0,In-Person,0,8170.34,25.11,Neutral
LEAD005465,Customer_5465,49,Other,North,Healthcare,42549.69,Email,Interest,66,34.1,1,Email,0,5084.38,27.35,Neutral
LEAD005466,Customer_5466,61,Female,North,Finance,27896.38,Referral,Interest,88,20.55,0,In-Person,0,1786.65,26.19,Negative
LEAD005467,Customer_5467,54,Female,East,Finance,2119.7,SEO,Intent,68,13.38,0,Chat,0,2336.92,13.83,Neutral
LEAD005468,Customer_5468,55,Female,South,Education,1674.37,Referral,Interest,40,9.87,0,Email,0,3228.1,17.21,Neutral
LEAD005469,Customer_5469,21,Female,West,Healthcare,19935.14,Referral,Intent,56,77.47,0,Phone,0,115.67,11.6,Neutral
LEAD005470,Customer_5470,22,Female,South,Travel,64792.17,Email,Interest,105,31.27,0,In-Person,1,7246.04,28.25,Neutral
LEAD005471,Customer_5471,67,Male,South,Retail,52757.27,Email,Intent,92,45.49,0,None,0,9460.8,22.32,Positive
LEAD005472,Customer_5472,40,Female,East,Healthcare,32204.92,Referral,Purchase,115,84.66,0,None,1,7838.42,14.01,No Feedback
LEAD005473,Customer_5473,59,Female,Central,Healthcare,44675.01,SEO,Evaluation,79,39.78,0,None,0,5338.62,15.48,Positive
LEAD005474,Customer_5474,34,Female,East,Manufacturing,67738.08,Website,Interest,54,7.44,0,In-Person,0,3654.11,16.76,Negative
LEAD005475,Customer_5475,51,Male,South,Manufacturing,88981.67,Email,Interest,68,41.8,0,Chat,0,9801.71,13.36,Neutral
LEAD005476,Customer_5476,41,Male,South,Healthcare,26281.96,Social Media,Interest,32,57.21,0,In-Person,0,2220.4,21.04,Neutral
LEAD005477,Customer_5477,59,Male,Central,Healthcare,88076.54,SEO,Awareness,83,1.47,0,Phone,0,983.72,1.74,Positive
LEAD005478,Customer_5478,67,Female,West,Finance,41357.07,Email,Awareness,86,58.12,0,Phone,0,6631.55,18.89,No Feedback
LEAD005479,Customer_5479,66,Male,North,Manufacturing,33805.65,Email,Consideration,66,14.97,0,Phone,0,5142.44,9.54,Positive
LEAD005480,Customer_5480,70,Male,South,Manufacturing,57076.11,Referral,Purchase,72,11.01,0,In-Person,0,5402.87,8.69,Negative
LEAD005481,Customer_5481,65,Male,East,Technology,35922.16,Referral,Intent,36,70.86,0,In-Person,0,7636.01,18.97,Positive
LEAD005482,Customer_5482,51,Male,West,Healthcare,29435.42,SEO,Interest,58,14.75,0,Phone,0,4506.53,28.25,Negative
LEAD005483,Customer_5483,52,Male,North,Education,90042.7,SEO,Intent,72,10.0,0,Chat,0,605.75,14.65,Neutral
LEAD005484,Customer_5484,23,Male,East,Technology,40817.46,Social Media,Intent,24,45.27,0,Email,0,1253.92,25.66,Positive
LEAD005485,Customer_5485,55,Male,East,Healthcare,15572.99,SEO,Interest,40,40.87,0,In-Person,0,3629.73,29.36,Neutral
LEAD005486,Customer_5486,20,Male,North,Travel,43519.69,Referral,Awareness,97,65.33,0,Phone,0,9489.01,13.29,Neutral
LEAD005487,Customer_5487,63,Male,South,Education,29273.89,Social Media,Consideration,69,94.98,0,Email,0,8008.75,10.16,Positive
LEAD005488,Customer_5488,33,Male,North,Education,51487.49,Event,Interest,74,9.38,0,In-Person,0,7539.86,27.79,Neutral
LEAD005489,Customer_5489,46,Female,West,Manufacturing,64445.34,Social Media,Awareness,102,93.82,0,None,1,2173.85,24.51,Positive
LEAD005490,Customer_5490,27,Male,North,Travel,2033.45,Website,Intent,76,73.86,0,Email,0,7311.86,10.29,Negative
LEAD005491,Customer_5491,46,Female,North,Finance,78883.65,SEO,Awareness,14,27.49,0,None,0,2260.86,23.7,Positive
LEAD005492,Customer_5492,48,Female,West,Education,47055.92,Social Media,Consideration,41,89.39,0,Phone,0,3231.25,0.37,Positive
LEAD005493,Customer_5493,20,Female,South,Healthcare,54422.37,Email,Interest,25,4.82,0,Email,0,8861.04,1.68,Negative
LEAD005494,Customer_5494,56,Male,West,Travel,14175.41,Referral,Interest,53,98.35,0,Email,0,7750.78,2.79,Neutral
LEAD005495,Customer_5495,63,Male,East,Healthcare,43999.38,Email,Interest,48,77.74,1,Phone,1,8159.24,23.82,No Feedback
LEAD005496,Customer_5496,39,Male,North,Healthcare,49474.79,Referral,Awareness,99,32.97,0,Chat,0,868.46,24.0,No Feedback
LEAD005497,Customer_5497,64,Female,North,Technology,4584.19,SEO,Awareness,25,68.49,0,Phone,0,9653.75,13.06,Positive
LEAD005498,Customer_5498,18,Other,East,Technology,18050.14,Website,Evaluation,44,97.36,0,Chat,0,3304.33,27.91,Neutral
LEAD005499,Customer_5499,48,Male,South,Healthcare,37047.14,Referral,Intent,86,34.56,0,Email,0,9403.45,8.88,Neutral
LEAD005500,Customer_5500,22,Female,East,Finance,18345.2,Social Media,Awareness,119,44.32,0,In-Person,0,7562.85,6.74,Positive
LEAD005501,Customer_5501,44,Female,West,Retail,32378.44,Referral,Awareness,46,84.32,0,Chat,1,4714.0,8.21,Positive
LEAD005502,Customer_5502,72,Female,South,Retail,87914.14,Social Media,Awareness,61,44.93,0,Email,1,6488.1,10.14,No Feedback
LEAD005503,Customer_5503,55,Female,South,Manufacturing,62649.77,Website,Awareness,68,12.18,1,None,0,4045.61,19.24,Negative
LEAD005504,Customer_5504,37,Male,South,Technology,55178.2,Email,Consideration,19,65.03,0,Chat,0,6298.41,13.26,Negative
LEAD005505,Customer_5505,18,Female,West,Finance,84541.51,Event,Awareness,20,34.68,0,Email,0,9593.96,15.16,Neutral
LEAD005506,Customer_5506,60,Female,South,Manufacturing,24044.01,Event,Interest,27,94.26,1,Email,1,6927.23,6.01,Positive
LEAD005507,Customer_5507,40,Female,South,Travel,97620.92,SEO,Consideration,23,10.68,0,Email,0,3243.74,29.27,Neutral
LEAD005508,Customer_5508,21,Male,East,Healthcare,22332.11,Event,Awareness,39,49.3,0,None,1,4161.96,27.04,Neutral
LEAD005509,Customer_5509,47,Female,East,Healthcare,49489.52,Event,Consideration,47,74.0,0,In-Person,1,6314.34,27.38,Negative
LEAD005510,Customer_5510,21,Female,South,Manufacturing,96391.09,Referral,Interest,110,89.59,0,None,0,8817.49,16.88,Positive
LEAD005511,Customer_5511,70,Female,East,Healthcare,33693.93,Email,Awareness,77,74.93,0,Chat,0,2085.69,24.44,Positive
LEAD005512,Customer_5512,24,Male,South,Finance,17122.02,Cold Call,Interest,44,93.55,0,Email,0,4768.72,0.49,Positive
LEAD005513,Customer_5513,45,Male,East,Travel,41021.28,Website,Interest,47,74.83,0,Email,1,4320.11,17.13,Neutral
LEAD005514,Customer_5514,58,Male,South,Technology,23673.66,SEO,Interest,79,30.15,1,None,0,4020.98,14.06,Negative
LEAD005515,Customer_5515,69,Male,West,Technology,74966.64,Cold Call,Interest,80,83.84,0,Email,0,8014.42,22.33,Neutral
LEAD005516,Customer_5516,48,Female,East,Manufacturing,92075.72,Email,Awareness,39,54.06,0,In-Person,0,1158.47,25.5,No Feedback
LEAD005517,Customer_5517,34,Male,Central,Manufacturing,85751.39,SEO,Intent,119,70.85,0,Phone,0,6874.99,23.84,Positive
LEAD005518,Customer_5518,31,Female,East,Technology,14758.38,Social Media,Consideration,62,29.47,0,In-Person,0,6513.34,3.09,Negative
LEAD005519,Customer_5519,36,Female,Central,Travel,95124.63,Website,Awareness,42,98.18,0,Email,0,4429.8,16.08,No Feedback
LEAD005520,Customer_5520,24,Male,East,Retail,73693.01,Cold Call,Awareness,48,61.4,1,In-Person,0,3274.09,3.09,Positive
LEAD005521,Customer_5521,64,Female,Central,Technology,75938.88,Social Media,Awareness,108,85.94,0,Email,0,1734.88,11.36,Neutral
LEAD005522,Customer_5522,40,Male,West,Technology,55215.49,Website,Interest,90,91.49,0,Phone,0,3721.12,12.81,No Feedback
LEAD005523,Customer_5523,19,Male,North,Manufacturing,37661.64,Referral,Intent,58,52.95,0,Email,0,4920.53,11.22,Negative
LEAD005524,Customer_5524,71,Male,North,Education,25583.97,Cold Call,Interest,108,75.95,1,None,0,7858.31,17.92,Positive
LEAD005525,Customer_5525,29,Male,West,Healthcare,47322.59,Cold Call,Consideration,119,92.91,0,In-Person,0,3202.7,10.87,No Feedback
LEAD005526,Customer_5526,65,Male,West,Technology,80591.24,Social Media,Interest,26,25.66,0,Phone,0,730.94,1.19,Neutral
LEAD005527,Customer_5527,60,Female,East,Education,31446.73,Website,Consideration,7,30.73,0,Chat,0,1659.78,27.65,Neutral
